Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
1663,"Application_327983119",1,Yes,"11.00","46.00","1,462.00","1.00","0.76","0.72","39.00","1,584.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Cancelled|[L]O-Cancelled|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[L]O-Returned|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
1664,"Application_1555969086",1,Yes,"6.00","36.00","928.00","0.97","0.85","0.86","35.00","1,071.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1665,"Application_1394311616",1,Yes,"14.00","59.00","1,547.00","0.96","0.67","0.64","36.00","1,656.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Returned|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1666,"Application_102625262",1,Yes,"12.00","50.00","1,437.00","0.96","0.72","0.70","37.00","1,567.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1667,"Application_160885036",1,Yes,"15.00","61.00","1,570.00","0.85","0.62","0.68","34.00","1,681.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[M-REAL]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[M-REAL]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1668,"Application_541575904",1,Yes,"13.00","65.00","1,537.00","0.93","0.69","0.69","36.00","1,660.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]W-Complete-application-suspend|[L]W-Complete-application-resume|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1669,"Application_1541603960",1,Yes,"8.00","34.00","1,088.00","1.00","0.82","0.79","39.00","1,230.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[L]O-Create-Offer|[L]O-Created|[L/M]O-Cancelled|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1670,"Application_1363339366",1,Yes,"7.00","40.00","1,068.00","1.00","0.84","0.82","38.00","1,207.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[L/M]W-Handle-leads-suspend|[L/M]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L]W-Complete-application-start|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1671,"Application_391392042",1,Yes,"12.00","58.00","1,433.00","0.96","0.72","0.70","37.00","1,567.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L]O-Cancelled|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1672,"Application_935545252",1,Yes,"15.00","59.00","1,571.00","0.92","0.63","0.63","35.00","1,691.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[M-REAL]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L]O-Cancelled|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1673,"Application_785468545",1,Yes,"4.00","25.00","702.00","1.00","0.91","0.89","37.00","867.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[L/M]W-Handle-leads-suspend|[L/M]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1674,"Application_1808644519",1,Yes,"11.00","51.00","1,467.00","1.00","0.75","0.71","38.00","1,581.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-start|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1675,"Application_1833180628",1,Yes,"8.00","32.00","1,167.00","1.00","0.82","0.79","38.00","1,306.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1676,"Application_684944068",1,Yes,"11.00","48.00","1,420.00","1.00","0.76","0.72","39.00","1,550.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L]W-Complete-application-start|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L]O-Cancelled|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1677,"Application_363955305",1,Yes,"12.00","32.00","1,474.00","0.96","0.71","0.69","36.00","1,582.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L]W-Assess-potential-fraud-schedule|[L]W-Assess-potential-fraud-start|[L]W-Assess-potential-fraud-suspend|[L]W-Assess-potential-fraud-resume|[L]W-Assess-potential-fraud-suspend|[L]W-Assess-potential-fraud-resume|[L]W-Assess-potential-fraud-suspend|[L]A-Denied|[L]O-Refused|[L/M]end
1678,"Application_707700019",1,Yes,"14.00","57.00","1,547.00","0.96","0.67","0.64","36.00","1,656.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-start|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
1679,"Application_942759910",1,Yes,"8.00","35.00","1,122.00","1.00","0.81","0.78","37.00","1,262.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Cancelled|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
